3393;Teleport Beam;Purple;Moves the battle opponent to a point 3 steps away. The battle opponent also becomes confused.;319;20
3394;Annihilate;Blue;This Pokémon moves 2 steps away.;10;16
3395;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;496;96
3396;Miss;Red;;10;4
3397;Overheat;White;This attack becomes a Miss for the next turn;491;32
3398;Miss;Red;;10;4
3399;Horn Drill;Purple;The battle opponent is knocked out;294;20
3400;Miss;Red;;10;4
3401;Flare Blitz;White;If this Pokémon is knocked out, the battle opponent becomes Burned.;542;32
3402;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;519;96
3403;Miss;Red;;10;4
3404;Bind;White;Spin again until Bind does not land - damage is multiplied by the number of Bind spins. The bttle opponent gains Wait X where X is the number of Bind spins;572;40
3405;Toxic;Purple;The battle opponent becomes noxious;277;24
3406;Miss;Red;;10;4
3407;Blue Tentacles;Blue;This Pokémon moves to your P.C. The battle opponent moves to your P.C.;10;24
3408;Continental Crush;Purple Z-Move;The battle opponent and opposing Pokémon adjacent to the battle opponent gain Wait 9;402;96
3409;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;540;96
3410;Miss;Red;;10;4
3411;Dragon Claw;White;;538;16
3412;Ice Fang;White;If this Pokémon is knocked out, the battle opponent becomes frozen.;452;28
3413;Dragon Claw;White;;600;16
3414;Miss;Red;;10;4
3415;Taunt;Purple;Until the end of your turn, if the Pokémon hit by this Attack spins a Purple attack or Blue Attack, shift the result clockwise until a non-Purple, non-Blue attack comes up.;378;28
3416;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;474;96
3417;Continental Crush;Purple Z-Move;The battle opponent and opposing Pokémon adjacent to the battle opponent gain Wait 9;449;96
3418;Shadow Sneak;Gold;;578;12
3419;Miss;Red;;10;8
3420;Curse;Purple;Attach a Curse marker to the battle opponent. (A Pokémon that is knocked out in this condition is excluded from the duel.);282;16
3421;Miss;Red;;10;8
3422;Shadow;Gold;;487;12
3423;Confuse Ray;Purple;The battle opponent becomes confused.;386;40
3424;Never-Ending Nightmare;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks get an MP-1 marker.;351;96
3425;Sheer Cold;Purple;The battle opponent is knocked out. If the battle opponent is frozen, exclude it from the duel.;309;16
3426;Blizzard;White;If this Pokémon is knocked out, all adjacent Pokémon become frozen.;517;28
3427;Ice Beam;White;If this Pokémon is knocked out, the battle opponent becomes frozen.;548;28
3428;Energy Ball;Purple;While the battle opponent is on the field, all of that Pokémon's Blue Attacks that are not Dodge become misses;288;16
3429;Miss;Red;;10;8
3430;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;559;96
3431;Subzero Slammer;White Z-Move;An opposing Pokémonwithin 2 steps becomes frozen;520;96
3432;Miss;Red;;10;4
3433;Hex;White;If the battle opponent is affected by a Special condition, deal x2 damage;421;32
3434;Miss;Red;;10;4
3435;Shadow Ball;purple;The battle opponent or one opposing Pokémon adjacent to the battle opponent spins. If that Pokémon spins a Purple Attack or Miss, it moves to its P.C. and gains Wait.;332;32
3436;Miss;Red;;10;4
3437;Eerie Light;Purple;The battle opponent becomes confused;290;20
3438;Never-Ending Nightmare;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks get an MP-1 marker.;485;96
3439;Acid Spray;Purple;While the battle opponent is on the field, all of that Pokémon's Blue Attacks that are not Dodge become misses;288;28
3440;Gunk Shot;White;Poisons an opposing Pokémon within 2 steps. Nullifies the effects of one of that Pokémon's in-use, non-Mega-Evolution plates. The nullified plate counts as having been used;340;40
3441;Toxic Spikes;Purple;The battle opponent becomes poisoned. This Pokémon retreats one step;320;20
3442;Miss;Red;;10;8
3443;Acid Downpour;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks become Poisoned.;408;96
3444;Dragon Claw;White;;476;32
3445;Dual Chop;White;Spin again - if Dual Chop is spun, it deals x2 damage;482;32
3446;Miss;Red;;10;4
3447;Guillotine;Purple;The battle opponent is knocked out;282;24
3448;Miss;Red;;10;4
3449;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;426;96
3450;Miss;Red;;10;8
3451;Quiver Dance;White;Spin again until an Attack other than Quiver Dance is spun,then double its damage or it gains +1☆;10;24
3452;Fiery Dance;Purple;Attach an MP-2 marker to the battle opponent. Any opposing Pokémon with a marker that reduces MP is now Burned;391;28
3453;Miss;Red;;10;4
3454;Fire Blast;White;;592;32
3455;Savage Spin-Out;White Z-Move;Attaches a MP-2 marker to opposing Pokémon within 2 steps.;471;96
3456;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;440;96
3457;Stomp;White;;545;24
3458;Mystery Scent;Purple;You may choose one of your Pokémon on the field and evolve it.;333;20
3459;Trop Kick;White;On the next turn, your opponent cannot use plates.;558;24
3460;Miss;Red;;10;4
3461;Sweet Scent;Purple;One Pokémon within 3 steps range is drawn 1-2 steps closer to this Pokémon and gains Wait;276;24
3462;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;582;96
3463;Double-Edge;Purple;This Pokémon and the battle opponent are knocked out;324;24
3464;Crush Claw;White;;350;40
3465;Swords Dance;White;Spin again until an attack other than Swords Dance is spun. Damage Attacks deal x2 damage;10;24
3466;Miss;Red;;10;8
3467;Breakneck Blitz;White Z-Move;Pokémon knocked out by this Attack's damage are temporarily excluded from the duel, returning to the bench 7 turns later.;513;96
3468;Miss;Red;;10;4
3469;Flame Wheel;White;If this Pokémon is knocked out, the battle opponent becomes Burned.;430;32
3470;Miss;Red;;10;4
3471;Dodge;Blue;;10;20
3472;Miss;Red;;10;4
3473;Kick Away;Purple;The battle opponent is knocked 2 steps back (the opponent chooses the point) and gains Wait;294;32
3474;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;308;96
3475;Miss;Red;;10;8
3476;Trick Room;Purple;For 5 turns, the Gold Attacks of all Pokémon become Misses, the MP of Pokémon that have MP 3 or higher become 1 and the MP of Pokémon that have MP 1 or lower becomes 3 (MP-Increasing or MP-decreasing effects from markers are applied after this);307;24
3477;Yawn;Purple;The battle opponent falls asleep;269;36
3478;Psychic;White;;307;28
3479;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;459;96
3480;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;398;96
3481;Miss;Red;;10;4
3482;Bind;White;Spin again until Bind does not land - damage is multiplied by the number of Bind spins. The bttle opponent gains Wait X where X is the number of Bind spins;314;40
3483;Ancient Power;White;While they are on the field, your Restored Pokémon deal +10 damage to the battle opponent and gain +1 ☆;568;24
3484;Miss;Red;;10;4
3485;Protect;Blue;This Pokémon gains Wait;10;24
3486;Continental Crush;Purple Z-Move;The battle opponent and opposing Pokémon adjacent to the battle opponent gain Wait 9;430;96
3487;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;528;96
3488;Quick Attack;Gold;;570;36
3489;Dodge;Blue;;10;12
3490;Volt Switch;Purple;This Pokémon switches with a Pokémon on your bench or in your P.C.;260;36
3491;Miss;Red;;10;12
3492;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;529;96
3493;Icy Wind;Purple;All adjacent opposing Pokémon on the field that are not Fire-, Water-, Ice- or Steel-type spin. Attach MP-1 markers to those that spin White Attacks;267;28
3494;Powder Snow;White;All opposing Pokémon on the field spin. Those that spin a Miss become frozen.;528;24
3495;Energy Ball;Purple;While the battle opponent is on the field, all of that Pokémon's Blue Attacks that are not Dodge become misses;275;32
3496;Miss;Red;;10;12
3497;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;399;96
3498;Subzero Slammer;White Z-Move;An opposing Pokémonwithin 2 steps becomes frozen;300;96
3499;Night Shade;White;;475;32
3500;Miss;Red;;10;8
3501;Eerie Light;Purple;The battle opponent becomes confused;270;32
3502;Shadow Ball;Purple;The battle opponent or one opposing Pokémon adjacent to the battle opponent spins. If that Pokémon spins a Purple Attack or Miss, it moves to its P.C. and gains Wait.;324;24
3503;Never-Ending Nightmare;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks get an MP-1 marker.;543;96
3504;Belch;Purple;The battle opponent is knocked 1 step back. If the battle opponent is a Fairy-type Pokémon, it is moved to the bench.;264;28
3505;Gunk Shot;White;Poisons an opposing Pokémon within 2 steps. Nullifies the effects of one of that Pokémon's in-use, non-Mega-Evolution plates. The nullified plate counts as having been used;504;32
3506;Toxic Spikes;Purple;The battle opponent becomes poisoned. This Pokémon retreats one step;315;28
3507;Miss;Red;;10;8
3508;Acid Downpour;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks become Poisoned.;507;96
3509;Outrage;White;This Pokémon becomes confused;461;16
3510;Dragon Claw;White;;503;52
3511;Miss;Red;;10;4
3512;Guillotine;Purple;The battle opponent is knocked out;285;20
3513;Miss;Red;;10;4
3514;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;400;96
3515;Miss;Red;;10;8
3516;Sting Wrap;Purple;Attaches an MP-1 marker to the battle opponent;264;24
3517;U-turn;Purple;This Pokémon switches with a Pokémon on your bench or in your P.C.;350;24
3518;Miss;Red;;10;8
3519;Flare Blitz;White;If this Pokémon is knocked out, the battle opponent becomes burned.;554;32
3520;Savage Spin-Out;White Z-Move;Attaches a MP-2 marker to opposing Pokémon within 2 steps.;580;96
3521;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;370;96
3522;Dodge;Blue;;10;20
3523;Big Bite;White;If the battle opponent's type is Steel, this Pokémon takes no damage and the opponent is knocked out;560;40
3524;Roar;Purple;The battle opponent is knocked 1 step back (the opponent chooses the point) and gains Wait.;272;24
3525;Miss;Red;;10;12
3526;Continental Crush;Purple Z-Move;The battle opponent and opposing Pokémon adjacent to the battle opponent gain Wait 9;403;96
3527;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;405;96
3528;Freeze-Dry;White;Deals +50 damage if the battle opponent is a Water-type Pokémon. T he battle opponent and all opposing Pokémon adjacent to it spin, and if they spin a Blue attack, they become frozen.;453;32
3529;Aurora Beam;Purple;An opposing Pokémon within 2 steps becomes frozen.;314;32
3530;Dodge;Blue;;10;24
3531;Miss;Red;;10;8
3532;Continental Crush;Purple Z-Move;The battle opponent and opposing Pokémon adjacent to the battle opponent gain Wait 9;449;96
3533;Subzero Slammer;White Z-Move;An opposing Pokémonwithin 2 steps becomes frozen;520;96
3534;Miss;Red;;10;8
3535;Moonblast;White;;396;40
3536;Miss;Red;;10;8
3537;Explosion;Purple;This Pokémon and all neighbor Pokémon faint;316;40
3538;Continental Crush;Purple Z-Move;The battle opponent and opposing Pokémon adjacent to the battle opponent gain Wait 9;423;96
3539;Twinkle Tackle;Purple Z-Move;Moves the battle opponent to the bench;444;96
3540;Mystery Scent;Purple;You may choose one of your Pokémon on the field and evolve it.;305;24
3541;Rapid Spin;White;Spin again until Rapid Spin does not land - damage is multiplied by the number of Rapid Spin spins;458;40
3542;Sweet Scent;purple;One Pokémon within 3 steps range is drawn 1-2 steps closer to this Pokémon and gains Wait;258;24
3543;;;;10;0
3544;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;441;96
3545;Miss;Red;;10;8
3546;Wild Charge;White;This Pokémon gains Wait;357;28
3547;Dodge;Blue;;10;4
3548;Quick Attack;Gold;;574;32
3549;Miss;Red;;10;4
3550;Melemele Wish;Blue;You may select 1 of your Pokémon. If you do, this Pokémon is excluded from the duel. Until the end of the duel, the selected Pokémon gets MP3 and when on the field can use an MP move to fly over Pokémon that don't have Soar.;10;20
3551;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;480;96
3552;Twinkle Tackle;Purple Z-Move;Moves the battle opponent to the bench;409;96
3553;;;;10;0
3554;Never-Ending Nightmare;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks get an MP-1 marker.;568;96
3555;Twinkle Tackle;Purple Z-Move;Moves the battle opponent to the bench;441;96
3556;Psychic Shove;Purple;The battle opponent is knocked as far back as possible in a straight line. Any Pokémon it collides with are also knocked back. All affected Pokémon gain Wait.;333;32
3557;Annihilate;Blue;This Pokémon moves 2 steps away;10;16
3558;Psycho Cut;White;Spin again - if Psycho Cut is spun, it deals +50 damage;473;40
